group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Age,49.0,geo,1,0,,,,,,
Age,49.0,transit,1,0,,,,,,
Age,49.0,v3_public_transit,1,0,,,,,,
Age,49.0,v3_rideshare,1,0,,,,,,
Age,49.0,v3_voice,1,0,,,,,,
Age,50.0,demos,5,0,,,,,,
Age,50.0,employment,5,0,,,,,,
Age,50.0,full,5,0,,,,,,
Age,50.0,geo,5,0,,,,,,
Age,50.0,transit,5,0,,,,,,
Age,50.0,v3_public_transit,5,0,,,,,,
Age,50.0,v3_rideshare,5,0,,,,,,
Age,50.0,v3_voice,5,0,,,,,,
Age,51.0,demos,2,0,,,,,,
Age,51.0,employment,2,0,,,,,,
Age,51.0,full,2,0,,,,,,
Age,51.0,geo,2,0,,,,,,
Age,51.0,transit,2,0,,,,,,
Age,51.0,v3_public_transit,2,0,,,,,,
Age,51.0,v3_rideshare,2,0,,,,,,
Age,51.0,v3_voice,2,0,,,,,,
Age,52.0,demos,1,0,,,,,,
Age,52.0,employment,1,0,,,,,,
Age,52.0,full,1,0,,,,,,
Age,52.0,geo,1,0,,,,,,
Age,52.0,transit,1,0,,,,,,
Age,52.0,v3_public_transit,1,0,,,,,,
Age,52.0,v3_rideshare,1,0,,,,,,
Age,52.0,v3_voice,1,0,,,,,,
Age,53.0,demos,6,0,,,,,,
Age,53.0,employment,6,0,,,,,,
Age,53.0,full,6,0,,,,,,
Age,53.0,geo,6,0,,,,,,
Age,53.0,transit,6,0,,,,,,
Age,53.0,v3_public_transit,6,0,,,,,,
Age,53.0,v3_rideshare,6,0,,,,,,
Age,53.0,v3_voice,6,0,,,,,,
Age,54.0,demos,2,0,,,,,,
Age,54.0,employment,2,0,,,,,,
Age,54.0,full,2,0,,,,,,
Age,54.0,geo,2,0,,,,,,
Age,54.0,transit,2,0,,,,,,
Age,54.0,v3_public_transit,2,0,,,,,,
Age,54.0,v3_rideshare,2,0,,,,,,
Age,54.0,v3_voice,2,0,,,,,,
Age,56.0,demos,6,0,,,,,,
Age,56.0,employment,6,0,,,,,,
Age,56.0,full,6,0,,,,,,
Age,56.0,geo,6,0,,,,,,
Age,56.0,transit,6,0,,,,,,
Age,56.0,v3_public_transit,6,0,,,,,,
Age,56.0,v3_rideshare,6,0,,,,,,
Age,56.0,v3_voice,6,0,,,,,,
Age,58.0,demos,2,0,,,,,,
Age,58.0,employment,2,0,,,,,,
Age,58.0,full,2,0,,,,,,
Age,58.0,geo,2,0,,,,,,
Age,58.0,transit,2,0,,,,,,
Age,58.0,v3_public_transit,2,0,,,,,,
Age,58.0,v3_rideshare,2,0,,,,,,
Age,58.0,v3_voice,2,0,,,,,,
Age,59.0,demos,1,0,,,,,,
Age,59.0,employment,1,0,,,,,,
Age,59.0,full,1,0,,,,,,
Age,59.0,geo,1,0,,,,,,
Age,59.0,transit,1,0,,,,,,
Age,59.0,v3_public_transit,1,0,,,,,,
Age,59.0,v3_rideshare,1,0,,,,,,
Age,59.0,v3_voice,1,0,,,,,,
Age,60.0,demos,3,0,,,,,,
Age,60.0,employment,3,0,,,,,,
Age,60.0,full,3,0,,,,,,
Age,60.0,geo,3,0,,,,,,
Age,60.0,transit,3,0,,,,,,
Age,60.0,v3_public_transit,3,0,,,,,,
Age,60.0,v3_rideshare,3,0,,,,,,
Age,60.0,v3_voice,3,0,,,,,,
Age,61.0,demos,2,0,,,,,,
Age,61.0,employment,2,0,,,,,,
Age,61.0,full,2,0,,,,,,
Age,61.0,geo,2,0,,,,,,
Age,61.0,transit,2,0,,,,,,
Age,61.0,v3_public_transit,2,0,,,,,,
Age,61.0,v3_rideshare,2,0,,,,,,
Age,61.0,v3_voice,2,0,,,,,,
Age,62.0,demos,3,0,,,,,,
Age,62.0,employment,3,0,,,,,,
Age,62.0,full,3,0,,,,,,
Age,62.0,geo,3,0,,,,,,
Age,62.0,transit,3,0,,,,,,
Age,62.0,v3_public_transit,3,0,,,,,,
Age,62.0,v3_rideshare,3,0,,,,,,
Age,62.0,v3_voice,3,0,,,,,,
Age,63.0,demos,2,0,,,,,,
Age,63.0,employment,2,0,,,,,,
Age,63.0,full,2,0,,,,,,
Age,63.0,geo,2,0,,,,,,
Age,63.0,transit,2,0,,,,,,
Age,63.0,v3_public_transit,2,0,,,,,,
Age,63.0,v3_rideshare,2,0,,,,,,
Age,63.0,v3_voice,2,0,,,,,,
Age,64.0,demos,3,0,,,,,,
Age,64.0,employment,3,0,,,,,,
Age,64.0,full,3,0,,,,,,
Age,64.0,geo,3,0,,,,,,
Age,64.0,transit,3,0,,,,,,
Age,64.0,v3_public_transit,3,0,,,,,,
Age,64.0,v3_rideshare,3,0,,,,,,
Age,64.0,v3_voice,3,0,,,,,,
Age,65.0,demos,1,0,,,,,,
Age,65.0,employment,1,0,,,,,,
Age,65.0,full,1,0,,,,,,
Age,65.0,geo,1,0,,,,,,
Age,65.0,transit,1,0,,,,,,
Age,65.0,v3_public_transit,1,0,,,,,,
Age,65.0,v3_rideshare,1,0,,,,,,
Age,65.0,v3_voice,1,0,,,,,,
Age,66.0,demos,2,0,,,,,,
Age,66.0,employment,2,0,,,,,,
Age,66.0,full,2,0,,,,,,
Age,66.0,geo,2,0,,,,,,
Age,66.0,transit,2,0,,,,,,
Age,66.0,v3_public_transit,2,0,,,,,,
Age,66.0,v3_rideshare,2,0,,,,,,
Age,66.0,v3_voice,2,0,,,,,,
Age,67.0,demos,2,0,,,,,,
Age,67.0,employment,2,0,,,,,,
Age,67.0,full,2,0,,,,,,
Age,67.0,geo,2,0,,,,,,
Age,67.0,transit,2,0,,,,,,
Age,67.0,v3_public_transit,2,0,,,,,,
Age,67.0,v3_rideshare,2,0,,,,,,
Age,67.0,v3_voice,2,0,,,,,,
Age,68.0,demos,1,0,,,,,,
Age,68.0,employment,1,0,,,,,,
Age,68.0,full,1,0,,,,,,
Age,68.0,geo,1,0,,,,,,
Age,68.0,transit,1,0,,,,,,
Age,68.0,v3_public_transit,1,0,,,,,,
Age,68.0,v3_rideshare,1,0,,,,,,
Age,68.0,v3_voice,1,0,,,,,,
Age,70.0,demos,3,0,,,,,,
Age,70.0,employment,3,0,,,,,,
Age,70.0,full,3,0,,,,,,
Age,70.0,geo,3,0,,,,,,
Age,70.0,transit,3,0,,,,,,
Age,70.0,v3_public_transit,3,0,,,,,,
Age,70.0,v3_rideshare,3,0,,,,,,
Age,70.0,v3_voice,3,0,,,,,,
Age,72.0,demos,1,0,,,,,,
Age,72.0,employment,1,0,,,,,,
Age,72.0,full,1,0,,,,,,
Age,72.0,geo,1,0,,,,,,
Age,72.0,transit,1,0,,,,,,
Age,72.0,v3_public_transit,1,0,,,,,,
Age,72.0,v3_rideshare,1,0,,,,,,
Age,72.0,v3_voice,1,0,,,,,,
Age,74.0,demos,1,0,,,,,,
Age,74.0,employment,1,0,,,,,,
Age,74.0,full,1,0,,,,,,
Age,74.0,geo,1,0,,,,,,
Age,74.0,transit,1,0,,,,,,
Age,74.0,v3_public_transit,1,0,,,,,,
Age,74.0,v3_rideshare,1,0,,,,,,
Age,74.0,v3_voice,1,0,,,,,,
Age,75.0,demos,1,0,,,,,,
Age,75.0,employment,1,0,,,,,,
Age,75.0,full,1,0,,,,,,
Age,75.0,geo,1,0,,,,,,
Age,75.0,transit,1,0,,,,,,
Age,75.0,v3_public_transit,1,0,,,,,,
Age,75.0,v3_rideshare,1,0,,,,,,
Age,75.0,v3_voice,1,0,,,,,,
Age,77.0,demos,1,0,,,,,,
Age,77.0,employment,1,0,,,,,,
Age,77.0,full,1,0,,,,,,
Age,77.0,geo,1,0,,,,,,
Age,77.0,transit,1,0,,,,,,
Age,77.0,v3_public_transit,1,0,,,,,,
Age,77.0,v3_rideshare,1,0,,,,,,
Age,77.0,v3_voice,1,0,,,,,,
